报告期,证券代码,证券名称,机构代码,机构名称,机构类型,基金公司,持股数量,持股市值,占总股本比例,占流通股比例,净资产比例,数据来源
2024-12-31,000582,北部湾港,002305,光大保德信风格轮动混合A,基金,光大保德信基金管理有限公司,13500,106380.0,0.00059274,0.0007665,0.63,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,001990,中欧数据挖掘混合A,基金,中欧基金管理有限公司,79800,628824.0,0.00350376,0.00453085,0.18,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,001924,华夏国企改革混合,基金,华夏基金管理有限公司,121300,955844.0,0.00532589,0.00688712,0.61,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,001675,江信同福A,基金,江信基金管理有限公司,3000,23640.0,0.00013172,0.00017033,0.12,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,001651,工银新蓝筹股票A,基金,工银瑞信基金管理有限公司,100000,788000.0,0.00439068,0.00567776,0.12,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,001531,招商安益灵活配置混合A,基金,招商基金管理有限公司,3400,26792.0,0.00014928,0.00019304,0.02,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,001154,华银平安中国主题灵活配置,基金,华银基金管理有限公司,29900,235612.0,0.00131281,0.00169765,2.16,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,001050,汇添富中证500指数增强A,基金,汇添富基金管理股份有限公司,84600,666648.0,0.00371451,0.00480338,0.02,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,000928,国联国企改革混合A,基金,国联基金管理有限公司,320000,2521600.0,0.01405017,0.01816882,0.56,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,000904,银华回报灵活配置定期开放混合发起式,基金,银华基金管理股份有限公司,9700,76436.0,0.0004259,0.00055074,0.07,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,970090,安信资管瑞丰6个月持有债券A,基金,国投证券资产管理有限公司,40000,328800.0,0.00175627,0.002834,0.61,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,184728076.44,0.98671578,1.59221104,,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,70413075,基本养老保险基金一零零二组合,其他,,7170033,58937671.26,0.31481262,0.50799647,,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,19560001,160783208.22,0.85881546,1.38582507,,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,512100,南方中证1000ETF,基金,南方基金管理股份有限公司,7780100,63952422.0,0.34159866,0.55121969,,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,10717959,广西联合资产管理股份有限公司,其他,,9984418,82071915.96,0.43838303,0.7073955,,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,10671586,香港中央结算有限公司,其他,,34026581,279698495.82,1.49399552,2.41078151,,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,10119468,广西产投资本运营集团有限公司,其他,,40911015,336288543.3,0.87126736,1.40591804,,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1277669586,10502443996.92,33.43921299,53.95908861,,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,10078287,国华人寿保险股份有限公司-自有资金,保险,,16468626,135372105.72,0.72308333,1.16680131,,Eastmoney RPT_MAIN_ORGHOLD
2024-09-30,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,224642108,1846558127.76,7.64329524,12.33358109,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,970090,安信资管瑞丰6个月持有债券A,基金,国投证券资产管理有限公司,100000,744000.0,0.00439067,0.00708489,1.51,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,970041,国海量化优选一年持有股票A,基金,国海证券股份有限公司,37300,277512.0,0.00163772,0.00264266,0.06,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,860010,光大阳光对冲6个月持有混合A,基金,上海光大证券资产管理有限公司,22700,168888.0,0.00099668,0.00160827,0.09,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,73103722,广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划,信托,,6374800,47428512.0,0.27989655,0.45164748,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,167199134.88,0.98671578,1.59218715,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,70413075,基本养老保险基金一零零二组合,其他,,6720033,49997045.52,0.2950546,0.47610685,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,70010414,全国社保基金四一四组合,社保,,5999926,44639449.44,0.26343706,0.42508807,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,18780000,139723200.0,0.82456818,1.33054207,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,560590,鹏华中证1000增强策略ETF,基金,鹏华基金管理有限公司,1800,13392.0,7.903e-05,0.00012753,0.07,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,560110,汇添富中证1000ETF,基金,汇添富基金管理股份有限公司,36600,272304.0,0.00160699,0.00259307,0.1,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,560100,南方中证500增强策略ETF,基金,南方基金管理股份有限公司,6800,50592.0,0.00029857,0.00048177,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,560010,广发中证1000ETF,基金,广发基金管理有限公司,1462800,10883232.0,0.06422675,0.10363775,0.1,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,516300,华泰柏瑞中证1000ETF,基金,华泰柏瑞基金管理有限公司,15300,113832.0,0.00067177,0.00108399,0.1,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,512100,南方中证1000ETF,基金,南方基金管理股份有限公司,3164800,23546112.0,0.13895598,0.22422255,0.1,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,501060,中金中证优选300指数(LOF)A,基金,中金基金管理有限公司,66600,495504.0,0.00292419,0.00471854,0.06,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,320003,诺安先锋混合A,基金,诺安基金管理有限公司,10,74.4,4.4e-07,7.1e-07,0.0,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,202017,南方深证成份ETF联接A,基金,南方基金管理股份有限公司,200,1488.0,8.78e-06,1.417e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,167702,德邦量化优选股票(LOF)A,基金,德邦基金管理有限公司,2400,17856.0,0.00010538,0.00017004,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,167503,安信一带一路指数A,基金,安信基金管理有限责任公司,20700,154008.0,0.00090887,0.00146657,0.17,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,163109,申万菱信深证成份指数(LOF)A,基金,申万菱信基金管理有限公司,6900,51336.0,0.00030296,0.00048886,0.04,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,162413,华宝中证1000指数A,基金,华宝基金管理有限公司,4500,33480.0,0.00019758,0.00031882,0.09,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,161612,融通深证成份指数A,基金,融通基金管理有限公司,17900,133176.0,0.00078593,0.0012682,0.18,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,161039,富国中证1000指数增强(LOF)A,基金,富国基金管理有限公司,80000,595200.0,0.00351254,0.00566791,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,160638,鹏华中证一带一路主题指数(LOF)A,基金,鹏华基金管理有限公司,89300,664392.0,0.00392087,0.00632681,0.17,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,159943,大成深证成份ETF,基金,大成基金管理有限公司,9300,69192.0,0.00040833,0.00065889,0.04,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,159903,南方深证成份ETF,基金,南方基金管理股份有限公司,19100,142104.0,0.00083862,0.00135321,0.04,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,159845,华夏中证1000ETF,基金,华夏基金管理有限公司,1762318,13111645.92,0.0773776,0.12485827,0.1,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,159679,国泰中证1000增强策略ETF,基金,国泰基金管理有限公司,204600,1522224.0,0.00898331,0.01449568,0.61,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,159677,银华中证1000增强策略ETF,基金,银华基金管理股份有限公司,32000,238080.0,0.00140501,0.00226716,0.31,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,159666,华夏中证全指运输ETF,基金,华夏基金管理有限公司,49200,366048.0,0.00216021,0.00348577,0.47,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,159662,南方国证交通运输行业ETF,基金,南方基金管理股份有限公司,37200,276768.0,0.00163333,0.00263558,0.4,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,159633,易方达中证1000ETF,基金,易方达基金管理有限公司,273500,2034840.0,0.01200849,0.01937717,0.09,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,159629,富国中证1000ETF,基金,富国基金管理有限公司,780100,5803944.0,0.03425163,0.05526922,0.1,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,10717959,广西联合资产管理股份有限公司,其他,,9984418,74284069.92,0.43838303,0.70738489,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,10671586,香港中央结算有限公司,其他,,41350850,307650324.0,1.81558014,2.92966164,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1277669586,9505861719.84,33.43921299,53.9582791,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,10078287,国华人寿保险股份有限公司-自有资金,保险,,16468626,122526577.44,0.72308333,1.1667838,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,224642108,1671337283.52,7.64329524,12.33339606,,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,100032,富国中证红利指数增强A,基金,富国基金管理有限公司,2251300,16749672.0,0.0988472,0.1595021,0.17,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,020811,富国盛利增强债券发起式A,基金,富国基金管理有限公司,13200,98208.0,0.00057957,0.00093521,0.04,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,019555,中银中证1000指数增强A,基金,中银基金管理有限公司,6500,48360.0,0.00028539,0.00046052,0.14,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,019404,华夏中证全指运输ETF发起式联接A,基金,华夏基金管理有限公司,100,744.0,4.39e-06,7.08e-06,0.01,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,019270,财通中证1000指数增强A,基金,财通基金管理有限公司,18000,133920.0,0.00079032,0.00127528,0.06,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,018157,西部利得中证1000指数增强A,基金,西部利得基金管理有限公司,63500,472440.0,0.00278808,0.0044989,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,017733,中金中证1000指数增强发起A,基金,中金基金管理有限公司,8400,62496.0,0.00036882,0.00059513,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,017644,博道中证1000指数增强A,基金,博道基金管理有限公司,15600,116064.0,0.00068494,0.00110524,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,017505,明亚中证1000指数增强A,基金,明亚基金管理有限责任公司,15500,115320.0,0.00068055,0.00109816,0.3,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,017323,农银中证1000指数增强A,基金,农银汇理基金管理有限公司,12400,92256.0,0.00054444,0.00087853,0.2,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,017038,富国中证1000优选股票A,基金,富国基金管理有限公司,61700,459048.0,0.00270904,0.00437138,0.44,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,016776,嘉实中证1000指数增强发起式A,基金,嘉实基金管理有限公司,4200,31248.0,0.00018441,0.00029757,0.21,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,016091,汇泉匠心智选一年持有混合A,基金,汇泉基金管理有限公司,21200,157728.0,0.00093082,0.001502,0.12,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,015606,广发集祥债券A,基金,广发基金管理有限公司,600,4464.0,2.634e-05,4.251e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,015466,太平中证1000指数增强A,基金,太平基金管理有限公司,134700,1002168.0,0.00591424,0.00954334,0.68,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,015245,南华丰汇混合A,基金,南华基金管理有限公司,212900,1583976.0,0.00934774,0.01508373,1.12,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,015148,华安中证1000指数增强A,基金,华安基金管理有限公司,7800,58032.0,0.00034247,0.00055262,0.07,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,015006,中欧量化动力混合A,基金,中欧基金管理有限公司,112360,835958.4,0.00493336,0.00796058,0.32,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,014831,兴银中证1000指数增强A,基金,兴银基金管理有限责任公司,7900,58776.0,0.00034686,0.00055971,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,014829,诺德新能源汽车A,基金,诺德基金管理有限公司,48700,362328.0,0.00213826,0.00345034,0.66,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,014691,中加量化研选混合A,基金,中加基金管理有限公司,17400,129456.0,0.00076398,0.00123277,0.54,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,014031,南方发展机遇一年持有混合A,基金,南方基金管理股份有限公司,254900,1896456.0,0.01119182,0.01805938,1.04,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,014020,诺德量化先锋A,基金,诺德基金管理有限公司,219700,1634568.0,0.00964631,0.0155655,2.99,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,011934,中航量化阿尔法六个月持有A,基金,中航基金管理有限公司,7400,55056.0,0.00032491,0.00052428,0.04,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,009330,鹏华成长价值混合A,基金,鹏华基金管理有限公司,1144600,8515824.0,0.05025563,0.08109363,1.02,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,008838,德邦量化对冲混合A,基金,德邦基金管理有限公司,7600,56544.0,0.00033369,0.00053845,0.16,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,008835,富国量化对冲策略三个月持有期灵活配置混合A,基金,富国基金管理有限公司,20200,150288.0,0.00088692,0.00143115,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,008830,海富通安益对冲混合C,基金,海富通基金管理有限公司,10971,81624.24,0.0004817,0.00077728,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,008704,广发高股息优享混合A,基金,广发基金管理有限公司,104500,777480.0,0.00458825,0.00740371,0.25,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,008488,华商恒益稳健混合,基金,华商基金管理有限公司,30600,227664.0,0.00134355,0.00216798,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,007751,景顺长城沪港深红利成长低波指数A,基金,景顺长城基金管理有限公司,153100,1139064.0,0.00672212,0.01084696,0.61,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,007137,鹏扬元合量化股票A,基金,鹏扬基金管理有限公司,7000,52080.0,0.00030735,0.00049594,0.06,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,006138,国联安价值优选股票,基金,国联安基金管理有限公司,105300,783432.0,0.00462338,0.00746039,0.79,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,002510,申万菱信中证500指数增强A,基金,申万菱信基金管理有限公司,10900,81096.0,0.00047858,0.00077225,0.02,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,001791,大成绝对收益混合发起A,基金,大成基金管理有限公司,9400,69936.0,0.00041272,0.00066598,0.24,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,001651,工银新蓝筹股票A,基金,工银瑞信基金管理有限公司,880700,6552408.0,0.03866865,0.06239661,0.89,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,001073,华泰柏瑞量化绝对收益混合,基金,华泰柏瑞基金管理有限公司,200,1488.0,8.78e-06,1.417e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,000904,银华回报灵活配置定期开放混合发起式,基金,银华基金管理股份有限公司,26500,197160.0,0.00116353,0.0018775,0.2,Eastmoney RPT_MAIN_ORGHOLD
2024-06-30,000582,北部湾港,000762,汇添富绝对收益定开混合A,基金,汇添富基金管理股份有限公司,71100,528984.0,0.00312177,0.00503736,0.01,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,970090,安信资管瑞丰6个月持有债券A,基金,国投证券资产管理有限公司,60000,475800.0,0.00338612,0.00425093,0.92,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,73103722,广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划,信托,,6374800,50552164.0,0.35976438,0.45164756,,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,178210905.86,1.26827281,1.59218743,,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,70413075,基本养老保险基金一零零二组合,其他,,6720033,53289861.69,0.37924774,0.47610693,,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,18780000,148925400.0,1.05985677,1.33054231,,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,10717959,广西联合资产管理股份有限公司,其他,,9984418,79176434.74,0.5634746,0.70738501,,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,10671586,香港中央结算有限公司,其他,,37974118,301134755.74,2.14308446,2.69042442,,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1121630261,8894527969.73,42.98101414,53.95828866,,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,10078287,国华人寿保险股份有限公司-自有资金,保险,,16468626,130596204.18,0.92941346,1.16678401,,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,174080311,1380456866.23,9.82429164,12.33339824,,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,008112,中泰中证500指数增强A,基金,中泰证券(上海)资产管理有限公司,26100,206973.0,0.00147296,0.00184916,0.37,Eastmoney RPT_MAIN_ORGHOLD
2024-03-31,000582,北部湾港,001154,华银平安中国主题灵活配置,基金,华银基金管理有限公司,49100,389363.0,0.00277098,0.00347868,3.98,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,970090,安信资管瑞丰6个月持有债券A,基金,国投证券资产管理有限公司,20000,150200.0,0.00112868,0.00141864,0.26,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,970041,国海量化优选一年持有股票A,基金,国海证券股份有限公司,100,751.0,5.64e-06,7.09e-06,0.0,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,73103722,广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划,信托,,6374800,47874748.0,0.35975494,0.45217613,,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,168772245.02,1.26823955,1.59405082,,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,70413075,基本养老保险基金一零零二组合,其他,,6720033,50467447.83,0.37923779,0.47666414,,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,18780000,141037800.0,1.05982898,1.33209949,,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,561280,工银中证1000增强策略ETF,基金,工银瑞信基金管理有限公司,17700,132927.0,0.00099888,0.00125549,0.43,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,560110,汇添富中证1000ETF,基金,汇添富基金管理股份有限公司,59900,449849.0,0.00338039,0.00424882,0.11,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,560010,广发中证1000ETF,基金,广发基金管理有限公司,1224000,9192240.0,0.06907512,0.08682054,0.11,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,519062,海富通阿尔法对冲混合A,基金,海富通基金管理有限公司,18900,141939.0,0.0010666,0.00134061,0.04,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,516300,华泰柏瑞中证1000ETF,基金,华泰柏瑞基金管理有限公司,19600,147196.0,0.0011061,0.00139026,0.11,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,512100,南方中证1000ETF,基金,南方基金管理股份有限公司,1324800,9949248.0,0.07476365,0.09397047,0.11,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,501060,中金中证优选300指数(LOF)A,基金,中金基金管理有限公司,31400,235814.0,0.00177203,0.00222726,0.1,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,320003,诺安先锋混合A,基金,诺安基金管理有限公司,10,75.1,5.6e-07,7.1e-07,0.0,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,257010,国联安小盘精选混合,基金,国联安基金管理有限公司,2810700,21108357.0,0.15861881,0.19936805,1.92,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,167503,安信一带一路指数A,基金,安信基金管理有限责任公司,29400,220794.0,0.00165916,0.0020854,0.27,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,163109,申万菱信深证成份指数(LOF)A,基金,申万菱信基金管理有限公司,7000,52570.0,0.00039504,0.00049652,0.03,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,162413,华宝中证1000指数A,基金,华宝基金管理有限公司,6000,45060.0,0.0003386,0.00042559,0.1,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,161612,融通深证成份指数A,基金,融通基金管理有限公司,3500,26285.0,0.00019752,0.00024826,0.03,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,161039,富国中证1000指数增强(LOF)A,基金,富国基金管理有限公司,95300,715703.0,0.00537815,0.0067598,0.02,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,160638,鹏华中证一带一路主题指数(LOF)A,基金,鹏华基金管理有限公司,121200,910212.0,0.00683979,0.00859694,0.27,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159990,银华巨潮小盘价值ETF,基金,银华基金管理股份有限公司,18990,142614.9,0.00107168,0.001347,0.25,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159943,大成深证成份ETF,基金,大成基金管理有限公司,7400,55574.0,0.00041761,0.0005249,0.03,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159903,南方深证成份ETF,基金,南方基金管理股份有限公司,16200,121662.0,0.00091423,0.0011491,0.04,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159845,华夏中证1000ETF,基金,华夏基金管理有限公司,1094900,8222699.0,0.0617895,0.07766324,0.11,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159679,国泰中证1000增强策略ETF,基金,国泰基金管理有限公司,83700,628587.0,0.00472352,0.00593699,0.19,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159677,银华中证1000增强策略ETF,基金,银华基金管理股份有限公司,2100,15771.0,0.00011851,0.00014896,0.02,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159666,华夏中证全指运输ETF,基金,华夏基金管理有限公司,70900,532459.0,0.00400116,0.00502907,0.69,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159662,南方国证交通运输行业ETF,基金,南方基金管理股份有限公司,47700,358227.0,0.0026919,0.00338345,0.45,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159633,易方达中证1000ETF,基金,易方达基金管理有限公司,413800,3107638.0,0.02335236,0.02935159,0.1,Eastmoney RPT_MAIN_ORGHOLD
2023-12-31,000582,北部湾港,159629,富国中证1000ETF,基金,富国基金管理有限公司,773800,5811238.0,0.04366857,0.05488704,0.11,Eastmoney RPT_MAIN_ORGHOLD
